Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVAX-USD,DOT-USD,DOGE-USD,MATIC-USD
2022-03-07,38062.0390625,2497.771240234375,0.7232869863510132,82.13006591796875,77.9427490234375,0.7973790168762207,71.88053894042969,16.431495666503906,0.11710499972105026,1.416363000869751
2022-03-08,38737.26953125,2576.74755859375,0.7209770083427429,82.2547607421875,85.49871063232422,0.8012499809265137,72.9183578491211,16.953651428222656,0.11702899634838104,1.4452840089797974
2022-03-09,41982.92578125,2729.783447265625,0.7672359943389893,88.20206451416016,99.44818115234375,0.8492929935455322,77.71604919433594,17.866676330566406,0.12158799916505814,1.5068169832229614
2022-03-10,39437.4609375,2608.048583984375,0.7374650239944458,82.9390869140625,101.58800506591797,0.8063160181045532,74.00409698486328,,0.1168849989771843,1.4391969442367554
2022-03-11,38794.97265625,2559.56298828125,0.8021550178527832,80.7449951171875,88.21884155273438,0.7901250123977661,71.2354736328125,,0.11560200154781342,1.4065040349960327
2022-03-12,38904.01171875,2574.754150390625,0.7865869998931885,81.55381774902344,86.1397933959961,0.7906739711761475,71.002197265625,,0.11513599753379822,1.3994849920272827
2022-03-13,37849.6640625,2518.944580078125,0.7613509893417358,78.93607330322266,87.61781311035156,0.7909950017929077,68.07599639892578,,0.11160799860954285,1.362876057624817
2022-03-14,39666.75390625,2590.696044921875,0.7746559977531433,81.17333984375,94.85292053222656,0.8039169907569885,68.89183807373047,17.695951461791992,0.11404799669981003,1.3778990507125854
2022-03-15,39338.78515625,2620.149658203125,0.7667829990386963,82.95508575439453,88.6347885131836,0.8000059723854065,69.88738250732422,17.828996658325195,0.1127839982509613,1.38019597530365
2022-03-16,41143.9296875,2772.0556640625,0.793537974357605,87.90362548828125,89.27804565429688,0.8383740186691284,74.18374633789062,19.053367614746094,0.116907998919487,1.4683589935302734
2022-03-17,40951.37890625,2814.8544921875,0.7935029864311218,87.87684631347656,86.91046142578125,0.8367840051651001,79.53851318359375,18.751731872558594,0.11650200188159943,1.449110984802246
2022-03-18,41801.15625,2945.343017578125,0.7982659935951233,89.82203674316406,88.6089096069336,0.8534330129623413,85.76238250732422,18.991891860961914,0.11930599808692932,1.499554991722107
2022-03-19,42190.65234375,2946.257080078125,0.8193730115890503,92.41815185546875,92.10293579101562,0.9010990262031555,89.69412231445312,19.35950469970703,0.12356899678707123,1.5280710458755493
2022-03-20,41247.82421875,2860.459228515625,0.8061209917068481,88.61486053466797,90.53227996826172,0.8770920038223267,84.72430419921875,18.638643264770508,0.11915399879217148,1.4639190435409546
2022-03-21,41077.99609375,2897.9765625,0.8381519913673401,88.7572021484375,95.94874572753906,0.916782021522522,86.44969940185547,18.795270919799805,0.1193389967083931,1.466493010520935
2022-03-22,42358.80859375,2973.131103515625,0.8370969891548157,90.51296997070312,93.00252532958984,0.9764400124549866,83.9814453125,20.252199172973633,0.12248100340366364,1.5054479837417603
2022-03-23,42892.95703125,3031.067138671875,0.8378869891166687,95.1026840209961,94.92491912841797,1.1074819564819336,86.25101470947266,,0.12972700595855713,1.5563030242919922
2022-03-24,43960.93359375,3108.06201171875,0.8429679870605469,102.22369384765625,93.86201477050781,1.130010962486267,87.55538940429688,,0.13654999434947968,1.6287649869918823
2022-03-25,44348.73046875,3106.67138671875,0.8251270055770874,98.6581039428711,90.41889953613281,1.0978879928588867,83.66136932373047,,0.13101300597190857,1.5795730352401733
2022-03-26,44500.828125,3143.178955078125,0.8327720165252686,101.7641830444336,91.3879165649414,1.1505939960479736,85.95565032958984,,0.13586799800395966,1.6108030080795288
2022-03-27,46820.4921875,3291.57763671875,0.8573430180549622,107.08422088623047,94.15154266357422,1.1821479797363281,89.82484436035156,,0.14473199844360352,1.6934809684753418
2022-03-28,47128.00390625,3336.634521484375,0.8633040189743042,106.46525573730469,97.3284683227539,1.1701840162277222,89.60455322265625,,0.14265699684619904,1.6603870391845703
2022-03-29,47465.73046875,3401.98779296875,0.8579999804496765,111.71031188964844,108.9884262084961,1.1911120414733887,92.84088897705078,,0.1444700062274933,1.6747870445251465
2022-03-30,47062.6640625,3385.157958984375,0.8608139753341675,120.6994857788086,106.01579284667969,1.1903849840164185,95.77998352050781,,0.14320999383926392,1.6846189498901367
2022-03-31,45538.67578125,3281.642822265625,0.8145639896392822,122.66146087646484,103.01138305664062,1.1418509483337402,96.9246597290039,,0.13782599568367004,1.617285966873169
2022-04-01,46281.64453125,3449.55224609375,0.8277400135993958,134.43093872070312,105.7753677368164,1.1654249429702759,96.69318389892578,,0.14131499826908112,1.6939140558242798
2022-04-02,45868.94921875,3445.059326171875,0.8249189853668213,132.19886779785156,115.19041442871094,1.1560070514678955,95.9732666015625,,0.13891300559043884,1.6540249586105347
2022-04-03,46453.56640625,3522.83349609375,0.8429499864578247,136.77532958984375,113.06985473632812,1.1859409809112549,98.0777816772461,,0.14645299315452576,1.6888099908828735
2022-04-04,46622.67578125,3521.2412109375,0.8272510170936584,132.41262817382812,116.40892028808594,1.2129449844360352,95.52021789550781,,0.14859099686145782,1.6499179601669312
